interval_start_local,hourly_load,hour,dayofweek,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24
2025-04-21 12:00:00-07:00,16635.0,12,0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20451.083333333332,21149.75,22314.166666666668,23406.166666666668,23742.333333333332,23115.0,21108.666666666668,18328.166666666668,15221.833333333334,13089.0,11661.75,11019.75,11289.666666666666,16827.25,17299.833333333332,18367.25,20054.333333333332,22685.666666666668,25356.583333333332,26802.916666666668,27078.583333333332,26286.083333333332,24829.583333333332,23045.166666666668,22009.333333333332,21244.083333333332,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668
2025-04-21 13:00:00-07:00,16827.25,13,0,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20451.083333333332,21149.75,22314.166666666668,23406.166666666668,23742.333333333332,23115.0,21108.666666666668,18328.166666666668,15221.833333333334,13089.0,11661.75,11019.75,17299.833333333332,18367.25,20054.333333333332,22685.666666666668,25356.583333333332,26802.916666666668,27078.583333333332,26286.083333333332,24829.583333333332,23045.166666666668,22009.333333333332,21244.083333333332,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332
2025-04-21 14:00:00-07:00,17299.833333333332,14,0,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20451.083333333332,21149.75,22314.166666666668,23406.166666666668,23742.333333333332,23115.0,21108.666666666668,18328.166666666668,15221.833333333334,13089.0,11661.75,18367.25,20054.333333333332,22685.666666666668,25356.583333333332,26802.916666666668,27078.583333333332,26286.083333333332,24829.583333333332,23045.166666666668,22009.333333333332,21244.083333333332,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5
2025-04-21 15:00:00-07:00,18367.25,15,0,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20451.083333333332,21149.75,22314.166666666668,23406.166666666668,23742.333333333332,23115.0,21108.666666666668,18328.166666666668,15221.833333333334,13089.0,20054.333333333332,22685.666666666668,25356.583333333332,26802.916666666668,27078.583333333332,26286.083333333332,24829.583333333332,23045.166666666668,22009.333333333332,21244.083333333332,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332
2025-04-21 16:00:00-07:00,20054.333333333332,16,0,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20451.083333333332,21149.75,22314.166666666668,23406.166666666668,23742.333333333332,23115.0,21108.666666666668,18328.166666666668,15221.833333333334,22685.666666666668,25356.583333333332,26802.916666666668,27078.583333333332,26286.083333333332,24829.583333333332,23045.166666666668,22009.333333333332,21244.083333333332,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332
2025-04-21 17:00:00-07:00,22685.666666666668,17,0,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20451.083333333332,21149.75,22314.166666666668,23406.166666666668,23742.333333333332,23115.0,21108.666666666668,18328.166666666668,25356.583333333332,26802.916666666668,27078.583333333332,26286.083333333332,24829.583333333332,23045.166666666668,22009.333333333332,21244.083333333332,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75
2025-04-21 18:00:00-07:00,25356.583333333332,18,0,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20451.083333333332,21149.75,22314.166666666668,23406.166666666668,23742.333333333332,23115.0,21108.666666666668,26802.916666666668,27078.583333333332,26286.083333333332,24829.583333333332,23045.166666666668,22009.333333333332,21244.083333333332,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332
2025-04-21 19:00:00-07:00,26802.916666666668,19,0,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20451.083333333332,21149.75,22314.166666666668,23406.166666666668,23742.333333333332,23115.0,27078.583333333332,26286.083333333332,24829.583333333332,23045.166666666668,22009.333333333332,21244.083333333332,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332
2025-04-21 20:00:00-07:00,27078.583333333332,20,0,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20451.083333333332,21149.75,22314.166666666668,23406.166666666668,23742.333333333332,26286.083333333332,24829.583333333332,23045.166666666668,22009.333333333332,21244.083333333332,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668
2025-04-21 21:00:00-07:00,26286.083333333332,21,0,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20451.083333333332,21149.75,22314.166666666668,23406.166666666668,24829.583333333332,23045.166666666668,22009.333333333332,21244.083333333332,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332
2025-04-21 22:00:00-07:00,24829.583333333332,22,0,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20451.083333333332,21149.75,22314.166666666668,23045.166666666668,22009.333333333332,21244.083333333332,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332
2025-04-21 23:00:00-07:00,23045.166666666668,23,0,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20451.083333333332,21149.75,22009.333333333332,21244.083333333332,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5
2025-04-22 00:00:00-07:00,22009.333333333332,0,1,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20451.083333333332,21244.083333333332,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332
2025-04-22 01:00:00-07:00,21244.083333333332,1,1,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19954.416666666668,20293.666666666668,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25
2025-04-22 02:00:00-07:00,20293.666666666668,2,1,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,19230.0,19917.333333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668
2025-04-22 03:00:00-07:00,19917.333333333332,3,1,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,19048.833333333332,20413.416666666668,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25
2025-04-22 04:00:00-07:00,20413.416666666668,4,1,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,19451.083333333332,21463.25,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668
2025-04-22 05:00:00-07:00,21463.25,5,1,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,20535.916666666668,22696.166666666668,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332
2025-04-22 06:00:00-07:00,22696.166666666668,6,1,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,21853.25,23538.583333333332,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668
2025-04-22 07:00:00-07:00,23538.583333333332,7,1,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,22755.75,22891.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668
2025-04-22 08:00:00-07:00,22891.833333333332,8,1,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,22082.833333333332,21042.0,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668
2025-04-22 09:00:00-07:00,21042.0,9,1,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,20209.75,18860.166666666668,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668
2025-04-22 10:00:00-07:00,18860.166666666668,10,1,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,18195.833333333332,17689.833333333332,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332
2025-04-22 11:00:00-07:00,17689.833333333332,11,1,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17114.666666666668,17120.916666666668,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332
2025-04-22 12:00:00-07:00,17120.916666666668,12,1,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,16635.0,17304.583333333332,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668
2025-04-22 13:00:00-07:00,17304.583333333332,13,1,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,16827.25,17532.5,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668
2025-04-22 14:00:00-07:00,17532.5,14,1,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,17299.833333333332,18468.333333333332,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332
2025-04-22 15:00:00-07:00,18468.333333333332,15,1,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,18367.25,19931.583333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25
2025-04-22 16:00:00-07:00,19931.583333333332,16,1,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,20054.333333333332,22578.75,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5
2025-04-22 17:00:00-07:00,22578.75,17,1,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,22685.666666666668,24936.083333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332
2025-04-22 18:00:00-07:00,24936.083333333332,18,1,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,25356.583333333332,26391.833333333332,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0
2025-04-22 19:00:00-07:00,26391.833333333332,19,1,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26802.916666666668,26830.916666666668,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75
2025-04-22 20:00:00-07:00,26830.916666666668,20,1,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,27078.583333333332,26056.833333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668
2025-04-22 21:00:00-07:00,26056.833333333332,21,1,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,26286.083333333332,24604.333333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668
2025-04-22 22:00:00-07:00,24604.333333333332,22,1,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,24829.583333333332,22985.5,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332
2025-04-22 23:00:00-07:00,22985.5,23,1,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,23045.166666666668,22173.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332
