interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,solar,wind,geothermal,biomass,biogas,small_hydro,coal,nuclear,natural_gas,large_hydro,batteries,imports,other
2025-04-24T02:25:00-07:00,2025-04-24 09:25:00+00:00,2025-04-24T02:30:00-07:00,2025-04-24 09:30:00+00:00,-60,5639,834,153,123,264,0,1134,6024,3135,-350,4452,0
2025-04-24T02:30:00-07:00,2025-04-24 09:30:00+00:00,2025-04-24T02:35:00-07:00,2025-04-24 09:35:00+00:00,-60,5467,834,153,124,264,0,1135,6013,3108,-298,4496,0
2025-04-24T02:35:00-07:00,2025-04-24 09:35:00+00:00,2025-04-24T02:40:00-07:00,2025-04-24 09:40:00+00:00,-60,5307,835,154,124,264,0,1135,5979,3118,-209,4522,0
2025-04-24T02:40:00-07:00,2025-04-24 09:40:00+00:00,2025-04-24T02:45:00-07:00,2025-04-24 09:45:00+00:00,-60,5179,834,155,124,264,0,1135,6014,3145,-149,4482,0
2025-04-24T02:45:00-07:00,2025-04-24 09:45:00+00:00,2025-04-24T02:50:00-07:00,2025-04-24 09:50:00+00:00,-60,5078,834,157,124,263,0,1135,6044,3135,-101,4458,0
2025-04-24T02:50:00-07:00,2025-04-24 09:50:00+00:00,2025-04-24T02:55:00-07:00,2025-04-24 09:55:00+00:00,-60,4990,833,159,124,263,0,1135,6084,3158,-96,4427,0
2025-04-24T02:55:00-07:00,2025-04-24 09:55:00+00:00,2025-04-24T03:00:00-07:00,2025-04-24 10:00:00+00:00,-60,4906,832,160,124,263,0,1135,6115,3143,-57,4376,0
2025-04-24T03:00:00-07:00,2025-04-24 10:00:00+00:00,2025-04-24T03:05:00-07:00,2025-04-24 10:05:00+00:00,-59,4854,832,163,124,263,0,1135,6119,3138,-5,4340,0
2025-04-24T03:05:00-07:00,2025-04-24 10:05:00+00:00,2025-04-24T03:10:00-07:00,2025-04-24 10:10:00+00:00,-58,4802,834,167,123,263,0,1134,6135,3146,138,4265,0
2025-04-24T03:10:00-07:00,2025-04-24 10:10:00+00:00,2025-04-24T03:15:00-07:00,2025-04-24 10:15:00+00:00,-58,4814,835,168,123,264,0,1134,6149,3148,233,4145,0
2025-04-24T03:15:00-07:00,2025-04-24 10:15:00+00:00,2025-04-24T03:20:00-07:00,2025-04-24 10:20:00+00:00,-58,4889,838,171,123,264,0,1135,6156,3151,174,4087,0
2025-04-24T03:20:00-07:00,2025-04-24 10:20:00+00:00,2025-04-24T03:25:00-07:00,2025-04-24 10:25:00+00:00,-58,4919,838,173,123,264,0,1134,6192,3150,48,4115,0
2025-04-24T03:25:00-07:00,2025-04-24 10:25:00+00:00,2025-04-24T03:30:00-07:00,2025-04-24 10:30:00+00:00,-58,4919,839,175,123,264,0,1135,6250,3129,-86,4161,0
2025-04-24T03:30:00-07:00,2025-04-24 10:30:00+00:00,2025-04-24T03:35:00-07:00,2025-04-24 10:35:00+00:00,-58,4926,840,177,123,264,0,1135,6266,3126,-59,4113,0
2025-04-24T03:35:00-07:00,2025-04-24 10:35:00+00:00,2025-04-24T03:40:00-07:00,2025-04-24 10:40:00+00:00,-58,4954,841,175,123,264,0,1135,6266,3140,-24,4075,0
2025-04-24T03:40:00-07:00,2025-04-24 10:40:00+00:00,2025-04-24T03:45:00-07:00,2025-04-24 10:45:00+00:00,-58,4945,841,176,124,264,0,1135,6265,3149,-51,4118,0
2025-04-24T03:45:00-07:00,2025-04-24 10:45:00+00:00,2025-04-24T03:50:00-07:00,2025-04-24 10:50:00+00:00,-58,4903,840,178,124,264,0,1135,6268,3161,-64,4156,0
2025-04-24T03:50:00-07:00,2025-04-24 10:50:00+00:00,2025-04-24T03:55:00-07:00,2025-04-24 10:55:00+00:00,-58,4875,840,176,124,264,0,1135,6263,3149,-61,4205,0
2025-04-24T03:55:00-07:00,2025-04-24 10:55:00+00:00,2025-04-24T04:00:00-07:00,2025-04-24 11:00:00+00:00,-58,4850,841,177,124,264,0,1134,6245,3149,32,4111,0
2025-04-24T04:00:00-07:00,2025-04-24 11:00:00+00:00,2025-04-24T04:05:00-07:00,2025-04-24 11:05:00+00:00,-58,4803,840,177,124,264,0,1135,6206,3172,235,3992,0
2025-04-24T04:05:00-07:00,2025-04-24 11:05:00+00:00,2025-04-24T04:10:00-07:00,2025-04-24 11:10:00+00:00,-58,4748,840,177,125,263,0,1135,6075,3176,506,4009,0
2025-04-24T04:10:00-07:00,2025-04-24 11:10:00+00:00,2025-04-24T04:15:00-07:00,2025-04-24 11:15:00+00:00,-58,4714,841,177,124,263,0,1135,6078,3189,588,4004,0
2025-04-24T04:15:00-07:00,2025-04-24 11:15:00+00:00,2025-04-24T04:20:00-07:00,2025-04-24 11:20:00+00:00,-58,4678,841,176,124,263,0,1135,6100,3169,651,4052,0
2025-04-24T04:20:00-07:00,2025-04-24 11:20:00+00:00,2025-04-24T04:25:00-07:00,2025-04-24 11:25:00+00:00,-58,4640,842,175,124,264,0,1135,6113,3158,759,3967,0
2025-04-24T04:25:00-07:00,2025-04-24 11:25:00+00:00,2025-04-24T04:30:00-07:00,2025-04-24 11:30:00+00:00,-58,4651,843,176,124,263,0,1135,6171,3173,789,3922,0
2025-04-24T04:30:00-07:00,2025-04-24 11:30:00+00:00,2025-04-24T04:35:00-07:00,2025-04-24 11:35:00+00:00,-58,4660,844,175,124,263,0,1135,6202,3168,820,3929,0
2025-04-24T04:35:00-07:00,2025-04-24 11:35:00+00:00,2025-04-24T04:40:00-07:00,2025-04-24 11:40:00+00:00,-58,4632,843,178,125,264,0,1135,6224,3167,932,3884,0
2025-04-24T04:40:00-07:00,2025-04-24 11:40:00+00:00,2025-04-24T04:45:00-07:00,2025-04-24 11:45:00+00:00,-58,4646,844,176,125,264,0,1135,6268,3163,976,3831,0
2025-04-24T04:45:00-07:00,2025-04-24 11:45:00+00:00,2025-04-24T04:50:00-07:00,2025-04-24 11:50:00+00:00,-58,4704,841,175,125,265,0,1135,6312,3174,1002,3729,0
2025-04-24T04:50:00-07:00,2025-04-24 11:50:00+00:00,2025-04-24T04:55:00-07:00,2025-04-24 11:55:00+00:00,-58,4753,843,175,124,264,0,1135,6389,3199,941,3693,0
2025-04-24T04:55:00-07:00,2025-04-24 11:55:00+00:00,2025-04-24T05:00:00-07:00,2025-04-24 12:00:00+00:00,-58,4788,843,176,124,264,0,1135,6413,3154,1015,3685,0
2025-04-24T05:00:00-07:00,2025-04-24 12:00:00+00:00,2025-04-24T05:05:00-07:00,2025-04-24 12:05:00+00:00,-57,4839,844,176,124,264,0,1135,6328,3158,1032,3785,0
2025-04-24T05:05:00-07:00,2025-04-24 12:05:00+00:00,2025-04-24T05:10:00-07:00,2025-04-24 12:10:00+00:00,-57,4891,843,175,123,264,0,1135,6050,3276,1375,3701,0
2025-04-24T05:10:00-07:00,2025-04-24 12:10:00+00:00,2025-04-24T05:15:00-07:00,2025-04-24 12:15:00+00:00,-57,4948,843,174,123,264,0,1135,5765,3339,1569,3894,0
2025-04-24T05:15:00-07:00,2025-04-24 12:15:00+00:00,2025-04-24T05:20:00-07:00,2025-04-24 12:20:00+00:00,-57,4921,842,174,123,264,0,1135,5634,3371,1773,3971,0
2025-04-24T05:20:00-07:00,2025-04-24 12:20:00+00:00,2025-04-24T05:25:00-07:00,2025-04-24 12:25:00+00:00,-57,4890,843,175,123,264,0,1135,5671,3409,1906,3945,0
2025-04-24T05:25:00-07:00,2025-04-24 12:25:00+00:00,2025-04-24T05:30:00-07:00,2025-04-24 12:30:00+00:00,-57,4843,843,174,122,264,0,1135,5808,3384,1914,3929,0
2025-04-24T05:30:00-07:00,2025-04-24 12:30:00+00:00,2025-04-24T05:35:00-07:00,2025-04-24 12:35:00+00:00,-57,4811,843,173,123,264,0,1135,5954,3370,2029,3824,0
2025-04-24T05:35:00-07:00,2025-04-24 12:35:00+00:00,2025-04-24T05:40:00-07:00,2025-04-24 12:40:00+00:00,-57,4738,842,173,124,264,0,1136,6102,3362,2122,3772,0
2025-04-24T05:40:00-07:00,2025-04-24 12:40:00+00:00,2025-04-24T05:45:00-07:00,2025-04-24 12:45:00+00:00,-58,4668,844,174,123,264,0,1136,6176,3392,2329,3703,0
2025-04-24T05:45:00-07:00,2025-04-24 12:45:00+00:00,2025-04-24T05:50:00-07:00,2025-04-24 12:50:00+00:00,-58,4654,843,172,123,265,0,1136,6200,3399,2563,3525,0
2025-04-24T05:50:00-07:00,2025-04-24 12:50:00+00:00,2025-04-24T05:55:00-07:00,2025-04-24 12:55:00+00:00,-58,4657,843,173,123,265,0,1136,6327,3393,2746,3277,0
2025-04-24T05:55:00-07:00,2025-04-24 12:55:00+00:00,2025-04-24T06:00:00-07:00,2025-04-24 13:00:00+00:00,-56,4697,843,172,123,264,0,1136,6446,3401,2772,3221,0
2025-04-24T06:00:00-07:00,2025-04-24 13:00:00+00:00,2025-04-24T06:05:00-07:00,2025-04-24 13:05:00+00:00,-43,4755,843,171,122,264,0,1136,6360,3442,2899,3281,0
2025-04-24T06:05:00-07:00,2025-04-24 13:05:00+00:00,2025-04-24T06:10:00-07:00,2025-04-24 13:10:00+00:00,-22,4730,846,168,122,264,0,1135,5842,3596,3756,2954,0
2025-04-24T06:10:00-07:00,2025-04-24 13:10:00+00:00,2025-04-24T06:15:00-07:00,2025-04-24 13:15:00+00:00,32,4766,844,167,122,264,0,1135,5519,3732,4066,2849,0
2025-04-24T06:15:00-07:00,2025-04-24 13:15:00+00:00,2025-04-24T06:20:00-07:00,2025-04-24 13:20:00+00:00,136,4766,843,167,123,266,0,1136,5367,3758,4076,2918,0
2025-04-24T06:20:00-07:00,2025-04-24 13:20:00+00:00,2025-04-24T06:25:00-07:00,2025-04-24 13:25:00+00:00,311,4817,843,167,122,265,0,1136,5307,3740,4099,2784,0
2025-04-24T06:25:00-07:00,2025-04-24 13:25:00+00:00,2025-04-24T06:30:00-07:00,2025-04-24 13:30:00+00:00,597,4858,842,167,122,265,0,1136,5251,3668,3985,2778,0
2025-04-24T06:30:00-07:00,2025-04-24 13:30:00+00:00,2025-04-24T06:35:00-07:00,2025-04-24 13:35:00+00:00,969,4891,841,167,121,265,0,1136,5196,3563,3930,2699,0
2025-04-24T06:35:00-07:00,2025-04-24 13:35:00+00:00,2025-04-24T06:40:00-07:00,2025-04-24 13:40:00+00:00,1445,4968,842,170,122,265,0,1135,5136,3551,3568,2715,0
2025-04-24T06:40:00-07:00,2025-04-24 13:40:00+00:00,2025-04-24T06:45:00-07:00,2025-04-24 13:45:00+00:00,1998,4965,841,168,122,264,0,1135,5095,3573,2901,2829,0
2025-04-24T06:45:00-07:00,2025-04-24 13:45:00+00:00,2025-04-24T06:50:00-07:00,2025-04-24 13:50:00+00:00,2636,4919,841,167,122,264,0,1135,5079,3601,2607,2535,0
2025-04-24T06:50:00-07:00,2025-04-24 13:50:00+00:00,2025-04-24T06:55:00-07:00,2025-04-24 13:55:00+00:00,3364,4780,841,167,122,264,0,1136,4976,3604,2229,2307,0
2025-04-24T06:55:00-07:00,2025-04-24 13:55:00+00:00,2025-04-24T07:00:00-07:00,2025-04-24 14:00:00+00:00,4178,4672,844,165,122,264,0,1135,4674,3642,1948,2151,0
2025-04-24T07:00:00-07:00,2025-04-24 14:00:00+00:00,2025-04-24T07:05:00-07:00,2025-04-24 14:05:00+00:00,5123,4586,849,165,122,263,0,1135,4387,3566,1816,1824,0
2025-04-24T07:05:00-07:00,2025-04-24 14:05:00+00:00,2025-04-24T07:10:00-07:00,2025-04-24 14:10:00+00:00,6054,4501,845,166,122,262,0,1136,4366,3231,1372,2067,0
2025-04-24T07:10:00-07:00,2025-04-24 14:10:00+00:00,2025-04-24T07:15:00-07:00,2025-04-24 14:15:00+00:00,6994,4445,839,167,122,261,0,1135,4386,3136,1193,1783,0
2025-04-24T07:15:00-07:00,2025-04-24 14:15:00+00:00,2025-04-24T07:20:00-07:00,2025-04-24 14:20:00+00:00,7978,4374,835,166,122,261,0,1135,4208,3100,915,1430,0
2025-04-24T07:20:00-07:00,2025-04-24 14:20:00+00:00,2025-04-24T07:25:00-07:00,2025-04-24 14:25:00+00:00,9026,4319,834,167,121,261,0,1135,3950,3059,889,874,0
2025-04-24T07:25:00-07:00,2025-04-24 14:25:00+00:00,2025-04-24T07:30:00-07:00,2025-04-24 14:30:00+00:00,10014,4306,833,168,122,261,0,1135,3744,3087,637,285,0
2025-04-24T07:30:00-07:00,2025-04-24 14:30:00+00:00,2025-04-24T07:35:00-07:00,2025-04-24 14:35:00+00:00,11011,4299,832,168,122,261,0,1135,3661,3128,121,-202,0
2025-04-24T07:35:00-07:00,2025-04-24 14:35:00+00:00,2025-04-24T07:40:00-07:00,2025-04-24 14:40:00+00:00,11939,4248,832,168,122,261,0,1135,3630,3128,-514,-492,0
2025-04-24T07:40:00-07:00,2025-04-24 14:40:00+00:00,2025-04-24T07:45:00-07:00,2025-04-24 14:45:00+00:00,12824,4153,833,170,121,261,0,1135,3625,3141,-1369,-506,0
2025-04-24T07:45:00-07:00,2025-04-24 14:45:00+00:00,2025-04-24T07:50:00-07:00,2025-04-24 14:50:00+00:00,13781,4032,833,169,122,261,0,1135,3630,3030,-2142,-542,0
2025-04-24T07:50:00-07:00,2025-04-24 14:50:00+00:00,2025-04-24T07:55:00-07:00,2025-04-24 14:55:00+00:00,14709,3916,831,167,122,261,0,1135,3651,2925,-2771,-668,0
2025-04-24T07:55:00-07:00,2025-04-24 14:55:00+00:00,2025-04-24T08:00:00-07:00,2025-04-24 15:00:00+00:00,15142,3804,832,170,121,261,0,1135,3652,2853,-2936,-874,0
2025-04-24T08:00:00-07:00,2025-04-24 15:00:00+00:00,2025-04-24T08:05:00-07:00,2025-04-24 15:05:00+00:00,15945,3725,834,169,123,262,0,1135,3536,2501,-2751,-1382,0
2025-04-24T08:05:00-07:00,2025-04-24 15:05:00+00:00,2025-04-24T08:10:00-07:00,2025-04-24 15:10:00+00:00,16715,3683,844,168,123,261,0,1135,3348,2320,-1829,-2501,0
2025-04-24T08:10:00-07:00,2025-04-24 15:10:00+00:00,2025-04-24T08:15:00-07:00,2025-04-24 15:15:00+00:00,17166,3587,840,167,123,257,0,1135,3339,2200,-1482,-3144,0
2025-04-24T08:15:00-07:00,2025-04-24 15:15:00+00:00,2025-04-24T08:20:00-07:00,2025-04-24 15:20:00+00:00,17654,3524,833,168,122,257,0,1135,3335,2164,-1657,-3318,0
2025-04-24T08:20:00-07:00,2025-04-24 15:20:00+00:00,2025-04-24T08:25:00-07:00,2025-04-24 15:25:00+00:00,17940,3432,831,169,117,256,0,1135,3263,2127,-1919,-3297,0
2025-04-24T08:25:00-07:00,2025-04-24 15:25:00+00:00,2025-04-24T08:30:00-07:00,2025-04-24 15:30:00+00:00,18289,3334,835,168,117,257,0,1135,3148,2167,-1855,-3524,0
2025-04-24T08:30:00-07:00,2025-04-24 15:30:00+00:00,2025-04-24T08:35:00-07:00,2025-04-24 15:35:00+00:00,18293,3212,833,167,117,257,0,1135,3095,2165,-1961,-3401,0
2025-04-24T08:35:00-07:00,2025-04-24 15:35:00+00:00,2025-04-24T08:40:00-07:00,2025-04-24 15:40:00+00:00,18402,3135,838,165,118,257,0,1135,3048,2161,-2069,-3354,0
2025-04-24T08:40:00-07:00,2025-04-24 15:40:00+00:00,2025-04-24T08:45:00-07:00,2025-04-24 15:45:00+00:00,18619,3067,836,167,117,258,0,1135,3026,2120,-2182,-3412,0
2025-04-24T08:45:00-07:00,2025-04-24 15:45:00+00:00,2025-04-24T08:50:00-07:00,2025-04-24 15:50:00+00:00,18807,3014,824,166,117,257,0,1135,2967,2125,-2410,-3319,0
2025-04-24T08:50:00-07:00,2025-04-24 15:50:00+00:00,2025-04-24T08:55:00-07:00,2025-04-24 15:55:00+00:00,18891,2988,821,165,117,257,0,1135,2942,2138,-2595,-3362,0
2025-04-24T08:55:00-07:00,2025-04-24 15:55:00+00:00,2025-04-24T09:00:00-07:00,2025-04-24 16:00:00+00:00,19014,3030,825,165,117,257,0,1135,2904,2129,-2886,-3277,0
2025-04-24T09:00:00-07:00,2025-04-24 16:00:00+00:00,2025-04-24T09:05:00-07:00,2025-04-24 16:05:00+00:00,18956,3018,822,165,117,257,0,1135,2870,2160,-2743,-3380,0
2025-04-24T09:05:00-07:00,2025-04-24 16:05:00+00:00,2025-04-24T09:10:00-07:00,2025-04-24 16:10:00+00:00,19259,2928,828,167,116,255,0,1135,2843,2083,-2842,-3421,0
2025-04-24T09:10:00-07:00,2025-04-24 16:10:00+00:00,2025-04-24T09:15:00-07:00,2025-04-24 16:15:00+00:00,19538,2887,826,168,115,254,0,1135,2779,2054,-3014,-3428,0
2025-04-24T09:15:00-07:00,2025-04-24 16:15:00+00:00,2025-04-24T09:20:00-07:00,2025-04-24 16:20:00+00:00,19566,2837,827,166,116,253,0,1136,2706,2054,-2903,-3507,0
2025-04-24T09:20:00-07:00,2025-04-24 16:20:00+00:00,2025-04-24T09:25:00-07:00,2025-04-24 16:25:00+00:00,19653,2742,831,164,115,252,0,1136,2624,2061,-2829,-3643,0
2025-04-24T09:25:00-07:00,2025-04-24 16:25:00+00:00,2025-04-24T09:30:00-07:00,2025-04-24 16:30:00+00:00,19774,2710,832,165,115,252,0,1136,2559,2069,-2897,-3701,0
2025-04-24T09:30:00-07:00,2025-04-24 16:30:00+00:00,2025-04-24T09:35:00-07:00,2025-04-24 16:35:00+00:00,19862,2645,832,164,114,252,0,1136,2495,2069,-2962,-3694,0
2025-04-24T09:35:00-07:00,2025-04-24 16:35:00+00:00,2025-04-24T09:40:00-07:00,2025-04-24 16:40:00+00:00,19870,2590,832,164,114,252,0,1135,2399,2028,-3092,-3694,0
2025-04-24T09:40:00-07:00,2025-04-24 16:40:00+00:00,2025-04-24T09:45:00-07:00,2025-04-24 16:45:00+00:00,19811,2547,832,166,113,252,0,1135,2305,2006,-3109,-3694,0
2025-04-24T09:45:00-07:00,2025-04-24 16:45:00+00:00,2025-04-24T09:50:00-07:00,2025-04-24 16:50:00+00:00,19978,2530,823,166,115,251,0,1135,2221,1936,-3194,-3416,0
2025-04-24T09:50:00-07:00,2025-04-24 16:50:00+00:00,2025-04-24T09:55:00-07:00,2025-04-24 16:55:00+00:00,20033,2510,829,166,117,253,0,1135,2143,1934,-3352,-3451,0
2025-04-24T09:55:00-07:00,2025-04-24 16:55:00+00:00,2025-04-24T10:00:00-07:00,2025-04-24 17:00:00+00:00,20011,2489,828,165,116,252,0,1136,2073,1942,-3422,-3391,0
2025-04-24T10:00:00-07:00,2025-04-24 17:00:00+00:00,2025-04-24T10:05:00-07:00,2025-04-24 17:05:00+00:00,20161,2501,826,168,117,252,0,1135,2030,1890,-3578,-3456,0
2025-04-24T10:05:00-07:00,2025-04-24 17:05:00+00:00,2025-04-24T10:10:00-07:00,2025-04-24 17:10:00+00:00,20403,2533,826,171,116,251,0,1135,1961,1606,-4134,-2860,0
2025-04-24T10:10:00-07:00,2025-04-24 17:10:00+00:00,2025-04-24T10:15:00-07:00,2025-04-24 17:15:00+00:00,20489,2597,826,170,117,250,0,1136,1894,1524,-4289,-2838,0
2025-04-24T10:15:00-07:00,2025-04-24 17:15:00+00:00,2025-04-24T10:20:00-07:00,2025-04-24 17:20:00+00:00,20489,2650,826,171,117,250,0,1135,1859,1507,-4150,-2989,0
2025-04-24T10:20:00-07:00,2025-04-24 17:20:00+00:00,2025-04-24T10:25:00-07:00,2025-04-24 17:25:00+00:00,20410,2732,826,174,116,250,0,1134,1858,1532,-4370,-3012,0
2025-04-24T10:25:00-07:00,2025-04-24 17:25:00+00:00,2025-04-24T10:30:00-07:00,2025-04-24 17:30:00+00:00,20503,2769,827,170,116,250,0,1135,1851,1499,-4451,-3111,0
2025-04-24T10:30:00-07:00,2025-04-24 17:30:00+00:00,2025-04-24T10:35:00-07:00,2025-04-24 17:35:00+00:00,20660,2836,826,172,116,250,0,1135,1854,1524,-4547,-3240,0
2025-04-24T10:35:00-07:00,2025-04-24 17:35:00+00:00,2025-04-24T10:40:00-07:00,2025-04-24 17:40:00+00:00,20975,2933,825,174,116,250,0,1135,1794,1529,-4505,-3754,0
2025-04-24T10:40:00-07:00,2025-04-24 17:40:00+00:00,2025-04-24T10:45:00-07:00,2025-04-24 17:45:00+00:00,20927,3025,824,176,117,249,0,1135,1713,1532,-4486,-3972,0
2025-04-24T10:45:00-07:00,2025-04-24 17:45:00+00:00,2025-04-24T10:50:00-07:00,2025-04-24 17:50:00+00:00,20702,3085,821,175,116,249,0,1135,1615,1537,-4503,-3921,0
2025-04-24T10:50:00-07:00,2025-04-24 17:50:00+00:00,2025-04-24T10:55:00-07:00,2025-04-24 17:55:00+00:00,20752,3146,818,175,116,249,0,1135,1524,1515,-4484,-4066,0
2025-04-24T10:55:00-07:00,2025-04-24 17:55:00+00:00,2025-04-24T11:00:00-07:00,2025-04-24 18:00:00+00:00,20746,3183,822,177,115,250,0,1135,1457,1538,-4597,-4162,0
2025-04-24T11:00:00-07:00,2025-04-24 18:00:00+00:00,2025-04-24T11:05:00-07:00,2025-04-24 18:05:00+00:00,20724,3236,820,177,115,250,0,1134,1438,1583,-4565,-4438,0
2025-04-24T11:05:00-07:00,2025-04-24 18:05:00+00:00,2025-04-24T11:10:00-07:00,2025-04-24 18:10:00+00:00,20654,3222,821,176,115,252,0,1134,1399,1589,-4578,-4331,0
2025-04-24T11:10:00-07:00,2025-04-24 18:10:00+00:00,2025-04-24T11:15:00-07:00,2025-04-24 18:15:00+00:00,20632,3183,824,175,115,255,0,1134,1356,1494,-4543,-4215,0
2025-04-24T11:15:00-07:00,2025-04-24 18:15:00+00:00,2025-04-24T11:20:00-07:00,2025-04-24 18:20:00+00:00,20450,3117,823,174,116,256,0,1133,1352,1448,-4542,-4053,0
2025-04-24T11:20:00-07:00,2025-04-24 18:20:00+00:00,2025-04-24T11:25:00-07:00,2025-04-24 18:25:00+00:00,20412,3072,823,177,115,255,0,1134,1349,1431,-4521,-4097,0
2025-04-24T11:25:00-07:00,2025-04-24 18:25:00+00:00,2025-04-24T11:30:00-07:00,2025-04-24 18:30:00+00:00,20496,3038,822,177,115,255,0,1134,1347,1508,-4850,-3987,0
2025-04-24T11:30:00-07:00,2025-04-24 18:30:00+00:00,2025-04-24T11:35:00-07:00,2025-04-24 18:35:00+00:00,20657,3009,823,175,115,255,0,1134,1349,1562,-5201,-3980,0
2025-04-24T11:35:00-07:00,2025-04-24 18:35:00+00:00,2025-04-24T11:40:00-07:00,2025-04-24 18:40:00+00:00,20674,2969,823,170,117,255,0,1134,1358,1577,-5415,-3905,0
2025-04-24T11:40:00-07:00,2025-04-24 18:40:00+00:00,2025-04-24T11:45:00-07:00,2025-04-24 18:45:00+00:00,20579,2891,823,168,119,255,0,1134,1360,1588,-5157,-4095,0
2025-04-24T11:45:00-07:00,2025-04-24 18:45:00+00:00,2025-04-24T11:50:00-07:00,2025-04-24 18:50:00+00:00,20692,2881,824,170,123,255,0,1134,1360,1561,-5240,-4170,0
2025-04-24T11:50:00-07:00,2025-04-24 18:50:00+00:00,2025-04-24T11:55:00-07:00,2025-04-24 18:55:00+00:00,20503,2832,821,175,122,255,0,1133,1362,1554,-5066,-4211,0
2025-04-24T11:55:00-07:00,2025-04-24 18:55:00+00:00,2025-04-24T12:00:00-07:00,2025-04-24 19:00:00+00:00,20701,2749,823,174,124,254,0,1133,1344,1564,-5223,-4372,0
2025-04-24T12:00:00-07:00,2025-04-24 19:00:00+00:00,2025-04-24T12:05:00-07:00,2025-04-24 19:05:00+00:00,20819,2707,824,172,123,254,0,1133,1293,1495,-5187,-4471,0
2025-04-24T12:05:00-07:00,2025-04-24 19:05:00+00:00,2025-04-24T12:10:00-07:00,2025-04-24 19:10:00+00:00,20741,2684,823,173,123,254,0,1133,1227,1423,-5221,-4246,0
2025-04-24T12:10:00-07:00,2025-04-24 19:10:00+00:00,2025-04-24T12:15:00-07:00,2025-04-24 19:15:00+00:00,20682,2714,823,172,123,254,0,1134,1136,1345,-5201,-4151,0
2025-04-24T12:15:00-07:00,2025-04-24 19:15:00+00:00,2025-04-24T12:20:00-07:00,2025-04-24 19:20:00+00:00,20660,2705,823,173,123,254,0,1132,1113,1324,-5085,-4334,0
2025-04-24T12:20:00-07:00,2025-04-24 19:20:00+00:00,2025-04-24T12:25:00-07:00,2025-04-24 19:25:00+00:00,20621,2673,823,172,123,255,0,1133,1115,1424,-5076,-4405,0
2025-04-24T12:25:00-07:00,2025-04-24 19:25:00+00:00,2025-04-24T12:30:00-07:00,2025-04-24 19:30:00+00:00,20639,2625,822,175,123,255,0,1134,1117,1546,-5154,-4415,0
2025-04-24T12:30:00-07:00,2025-04-24 19:30:00+00:00,2025-04-24T12:35:00-07:00,2025-04-24 19:35:00+00:00,20651,2570,823,176,123,254,0,1133,1114,1564,-5218,-4320,0
2025-04-24T12:35:00-07:00,2025-04-24 19:35:00+00:00,2025-04-24T12:40:00-07:00,2025-04-24 19:40:00+00:00,20535,2532,822,174,122,255,0,1133,1126,1558,-5310,-4208,0
2025-04-24T12:40:00-07:00,2025-04-24 19:40:00+00:00,2025-04-24T12:45:00-07:00,2025-04-24 19:45:00+00:00,20517,2560,823,172,125,255,0,1133,1158,1574,-5462,-4191,0
2025-04-24T12:45:00-07:00,2025-04-24 19:45:00+00:00,2025-04-24T12:50:00-07:00,2025-04-24 19:50:00+00:00,20558,2659,822,171,123,255,0,1133,1161,1567,-5592,-4119,0
2025-04-24T12:50:00-07:00,2025-04-24 19:50:00+00:00,2025-04-24T12:55:00-07:00,2025-04-24 19:55:00+00:00,20523,2769,822,173,123,254,0,1133,1157,1606,-5516,-4318,0
2025-04-24T12:55:00-07:00,2025-04-24 19:55:00+00:00,2025-04-24T13:00:00-07:00,2025-04-24 20:00:00+00:00,20053,2825,821,174,123,255,0,1132,1157,1609,-5358,-4078,0
2025-04-24T13:00:00-07:00,2025-04-24 20:00:00+00:00,2025-04-24T13:05:00-07:00,2025-04-24 20:05:00+00:00,19990,2836,821,175,124,254,0,1134,1156,1603,-5132,-4235,0
2025-04-24T13:05:00-07:00,2025-04-24 20:05:00+00:00,2025-04-24T13:10:00-07:00,2025-04-24 20:10:00+00:00,20033,2844,822,176,123,254,0,1133,1131,1588,-5339,-4183,0
2025-04-24T13:10:00-07:00,2025-04-24 20:10:00+00:00,2025-04-24T13:15:00-07:00,2025-04-24 20:15:00+00:00,20006,2830,822,174,123,255,0,1133,1118,1507,-5223,-4180,0
2025-04-24T13:15:00-07:00,2025-04-24 20:15:00+00:00,2025-04-24T13:20:00-07:00,2025-04-24 20:20:00+00:00,20017,2868,823,172,122,254,0,1134,1121,1557,-5045,-4490,0
2025-04-24T13:20:00-07:00,2025-04-24 20:20:00+00:00,2025-04-24T13:25:00-07:00,2025-04-24 20:25:00+00:00,19969,2870,822,173,123,254,0,1133,1118,1604,-5104,-4545,0
2025-04-24T13:25:00-07:00,2025-04-24 20:25:00+00:00,2025-04-24T13:30:00-07:00,2025-04-24 20:30:00+00:00,19809,2919,822,175,123,254,0,1134,1121,1621,-4938,-4631,0
2025-04-24T13:30:00-07:00,2025-04-24 20:30:00+00:00,2025-04-24T13:35:00-07:00,2025-04-24 20:35:00+00:00,19929,2946,821,175,125,254,0,1132,1118,1626,-5190,-4533,0
2025-04-24T13:35:00-07:00,2025-04-24 20:35:00+00:00,2025-04-24T13:40:00-07:00,2025-04-24 20:40:00+00:00,19847,3010,821,174,124,253,0,1134,1115,1589,-5307,-4430,0
2025-04-24T13:40:00-07:00,2025-04-24 20:40:00+00:00,2025-04-24T13:45:00-07:00,2025-04-24 20:45:00+00:00,19735,3013,821,173,125,254,0,1133,1116,1617,-5288,-4454,0
