interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,supply,stand_alone_batteries,hybrid_batteries
2025-04-01T14:50:00-07:00,2025-04-01 21:50:00+00:00,2025-04-01T14:55:00-07:00,2025-04-01 21:55:00+00:00,-5143,-4795,-303
2025-04-01T14:55:00-07:00,2025-04-01 21:55:00+00:00,2025-04-01T15:00:00-07:00,2025-04-01 22:00:00+00:00,-4507,-4122,-295
2025-04-01T15:00:00-07:00,2025-04-01 22:00:00+00:00,2025-04-01T15:05:00-07:00,2025-04-01 22:05:00+00:00,-3813,-3498,-310
2025-04-01T15:05:00-07:00,2025-04-01 22:05:00+00:00,2025-04-01T15:10:00-07:00,2025-04-01 22:10:00+00:00,-4062,-3698,-386
2025-04-01T15:10:00-07:00,2025-04-01 22:10:00+00:00,2025-04-01T15:15:00-07:00,2025-04-01 22:15:00+00:00,-4048,-3698,-379
2025-04-01T15:15:00-07:00,2025-04-01 22:15:00+00:00,2025-04-01T15:20:00-07:00,2025-04-01 22:20:00+00:00,-4603,-4289,-347
2025-04-01T15:20:00-07:00,2025-04-01 22:20:00+00:00,2025-04-01T15:25:00-07:00,2025-04-01 22:25:00+00:00,-4270,-3913,-299
2025-04-01T15:25:00-07:00,2025-04-01 22:25:00+00:00,2025-04-01T15:30:00-07:00,2025-04-01 22:30:00+00:00,-3947,-3713,-223
2025-04-01T15:30:00-07:00,2025-04-01 22:30:00+00:00,2025-04-01T15:35:00-07:00,2025-04-01 22:35:00+00:00,-4286,-4097,-268
2025-04-01T15:35:00-07:00,2025-04-01 22:35:00+00:00,2025-04-01T15:40:00-07:00,2025-04-01 22:40:00+00:00,-4729,-4534,-201
2025-04-01T15:40:00-07:00,2025-04-01 22:40:00+00:00,2025-04-01T15:45:00-07:00,2025-04-01 22:45:00+00:00,-4743,-4565,-187
2025-04-01T15:45:00-07:00,2025-04-01 22:45:00+00:00,2025-04-01T15:50:00-07:00,2025-04-01 22:50:00+00:00,-4632,-4417,-186
2025-04-01T15:50:00-07:00,2025-04-01 22:50:00+00:00,2025-04-01T15:55:00-07:00,2025-04-01 22:55:00+00:00,-4243,-3972,-222
2025-04-01T15:55:00-07:00,2025-04-01 22:55:00+00:00,2025-04-01T16:00:00-07:00,2025-04-01 23:00:00+00:00,-3520,-3148,-314
2025-04-01T16:00:00-07:00,2025-04-01 23:00:00+00:00,2025-04-01T16:05:00-07:00,2025-04-01 23:05:00+00:00,-3084,-2836,-234
2025-04-01T16:05:00-07:00,2025-04-01 23:05:00+00:00,2025-04-01T16:10:00-07:00,2025-04-01 23:10:00+00:00,-2998,-2795,-229
2025-04-01T16:10:00-07:00,2025-04-01 23:10:00+00:00,2025-04-01T16:15:00-07:00,2025-04-01 23:15:00+00:00,-2933,-2635,-270
2025-04-01T16:15:00-07:00,2025-04-01 23:15:00+00:00,2025-04-01T16:20:00-07:00,2025-04-01 23:20:00+00:00,-2995,-2754,-265
2025-04-01T16:20:00-07:00,2025-04-01 23:20:00+00:00,2025-04-01T16:25:00-07:00,2025-04-01 23:25:00+00:00,-3370,-3050,-291
2025-04-01T16:25:00-07:00,2025-04-01 23:25:00+00:00,2025-04-01T16:30:00-07:00,2025-04-01 23:30:00+00:00,-2775,-2526,-207
2025-04-01T16:30:00-07:00,2025-04-01 23:30:00+00:00,2025-04-01T16:35:00-07:00,2025-04-01 23:35:00+00:00,-2360,-2236,-93
2025-04-01T16:35:00-07:00,2025-04-01 23:35:00+00:00,2025-04-01T16:40:00-07:00,2025-04-01 23:40:00+00:00,-2028,-1882,-104
2025-04-01T16:40:00-07:00,2025-04-01 23:40:00+00:00,2025-04-01T16:45:00-07:00,2025-04-01 23:45:00+00:00,-1431,-1392,7
2025-04-01T16:45:00-07:00,2025-04-01 23:45:00+00:00,2025-04-01T16:50:00-07:00,2025-04-01 23:50:00+00:00,-1120,-1199,86
2025-04-01T16:50:00-07:00,2025-04-01 23:50:00+00:00,2025-04-01T16:55:00-07:00,2025-04-01 23:55:00+00:00,-941,-1009,96
2025-04-01T16:55:00-07:00,2025-04-01 23:55:00+00:00,2025-04-01T17:00:00-07:00,2025-04-02 00:00:00+00:00,-688,-732,38
2025-04-01T17:00:00-07:00,2025-04-02 00:00:00+00:00,2025-04-01T17:05:00-07:00,2025-04-02 00:05:00+00:00,-1113,-1087,-81
2025-04-01T17:05:00-07:00,2025-04-02 00:05:00+00:00,2025-04-01T17:10:00-07:00,2025-04-02 00:10:00+00:00,-1130,-991,-86
2025-04-01T17:10:00-07:00,2025-04-02 00:10:00+00:00,2025-04-01T17:15:00-07:00,2025-04-02 00:15:00+00:00,-367,-287,-13
2025-04-01T17:15:00-07:00,2025-04-02 00:15:00+00:00,2025-04-01T17:20:00-07:00,2025-04-02 00:20:00+00:00,46,-58,108
2025-04-01T17:20:00-07:00,2025-04-02 00:20:00+00:00,2025-04-01T17:25:00-07:00,2025-04-02 00:25:00+00:00,-108,-315,201
2025-04-01T17:25:00-07:00,2025-04-02 00:25:00+00:00,2025-04-01T17:30:00-07:00,2025-04-02 00:30:00+00:00,212,20,229
2025-04-01T17:30:00-07:00,2025-04-02 00:30:00+00:00,2025-04-01T17:35:00-07:00,2025-04-02 00:35:00+00:00,291,123,189
2025-04-01T17:35:00-07:00,2025-04-02 00:35:00+00:00,2025-04-01T17:40:00-07:00,2025-04-02 00:40:00+00:00,452,125,341
2025-04-01T17:40:00-07:00,2025-04-02 00:40:00+00:00,2025-04-01T17:45:00-07:00,2025-04-02 00:45:00+00:00,792,377,457
2025-04-01T17:45:00-07:00,2025-04-02 00:45:00+00:00,2025-04-01T17:50:00-07:00,2025-04-02 00:50:00+00:00,1270,842,474
2025-04-01T17:50:00-07:00,2025-04-02 00:50:00+00:00,2025-04-01T17:55:00-07:00,2025-04-02 00:55:00+00:00,1826,1356,565
2025-04-01T17:55:00-07:00,2025-04-02 00:55:00+00:00,2025-04-01T18:00:00-07:00,2025-04-02 01:00:00+00:00,2638,2061,579
2025-04-01T18:00:00-07:00,2025-04-02 01:00:00+00:00,2025-04-01T18:05:00-07:00,2025-04-02 01:05:00+00:00,2253,1675,521
2025-04-01T18:05:00-07:00,2025-04-02 01:05:00+00:00,2025-04-01T18:10:00-07:00,2025-04-02 01:10:00+00:00,1715,1356,334
2025-04-01T18:10:00-07:00,2025-04-02 01:10:00+00:00,2025-04-01T18:15:00-07:00,2025-04-02 01:15:00+00:00,1648,1403,261
2025-04-01T18:15:00-07:00,2025-04-02 01:15:00+00:00,2025-04-01T18:20:00-07:00,2025-04-02 01:20:00+00:00,2117,1912,293
2025-04-01T18:20:00-07:00,2025-04-02 01:20:00+00:00,2025-04-01T18:25:00-07:00,2025-04-02 01:25:00+00:00,2881,2526,407
2025-04-01T18:25:00-07:00,2025-04-02 01:25:00+00:00,2025-04-01T18:30:00-07:00,2025-04-02 01:30:00+00:00,3458,2983,526
2025-04-01T18:30:00-07:00,2025-04-02 01:30:00+00:00,2025-04-01T18:35:00-07:00,2025-04-02 01:35:00+00:00,4107,3540,642
2025-04-01T18:35:00-07:00,2025-04-02 01:35:00+00:00,2025-04-01T18:40:00-07:00,2025-04-02 01:40:00+00:00,4864,4160,759
2025-04-01T18:40:00-07:00,2025-04-02 01:40:00+00:00,2025-04-01T18:45:00-07:00,2025-04-02 01:45:00+00:00,5298,4482,852
2025-04-01T18:45:00-07:00,2025-04-02 01:45:00+00:00,2025-04-01T18:50:00-07:00,2025-04-02 01:50:00+00:00,5742,4904,886
2025-04-01T18:50:00-07:00,2025-04-02 01:50:00+00:00,2025-04-01T18:55:00-07:00,2025-04-02 01:55:00+00:00,6274,5412,897
2025-04-01T18:55:00-07:00,2025-04-02 01:55:00+00:00,2025-04-01T19:00:00-07:00,2025-04-02 02:00:00+00:00,6441,5552,898
2025-04-01T19:00:00-07:00,2025-04-02 02:00:00+00:00,2025-04-01T19:05:00-07:00,2025-04-02 02:05:00+00:00,6452,5624,804
2025-04-01T19:05:00-07:00,2025-04-02 02:05:00+00:00,2025-04-01T19:10:00-07:00,2025-04-02 02:10:00+00:00,6385,5911,482
2025-04-01T19:10:00-07:00,2025-04-02 02:10:00+00:00,2025-04-01T19:15:00-07:00,2025-04-02 02:15:00+00:00,6415,6067,352
2025-04-01T19:15:00-07:00,2025-04-02 02:15:00+00:00,2025-04-01T19:20:00-07:00,2025-04-02 02:20:00+00:00,6482,6150,335
2025-04-01T19:20:00-07:00,2025-04-02 02:20:00+00:00,2025-04-01T19:25:00-07:00,2025-04-02 02:25:00+00:00,6521,6177,348
2025-04-01T19:25:00-07:00,2025-04-02 02:25:00+00:00,2025-04-01T19:30:00-07:00,2025-04-02 02:30:00+00:00,6450,6100,344
2025-04-01T19:30:00-07:00,2025-04-02 02:30:00+00:00,2025-04-01T19:35:00-07:00,2025-04-02 02:35:00+00:00,6572,6271,325
2025-04-01T19:35:00-07:00,2025-04-02 02:35:00+00:00,2025-04-01T19:40:00-07:00,2025-04-02 02:40:00+00:00,6751,6433,328
2025-04-01T19:40:00-07:00,2025-04-02 02:40:00+00:00,2025-04-01T19:45:00-07:00,2025-04-02 02:45:00+00:00,6786,6457,324
2025-04-01T19:45:00-07:00,2025-04-02 02:45:00+00:00,2025-04-01T19:50:00-07:00,2025-04-02 02:50:00+00:00,6765,6450,315
2025-04-01T19:50:00-07:00,2025-04-02 02:50:00+00:00,2025-04-01T19:55:00-07:00,2025-04-02 02:55:00+00:00,6674,6347,317
2025-04-01T19:55:00-07:00,2025-04-02 02:55:00+00:00,2025-04-01T20:00:00-07:00,2025-04-02 03:00:00+00:00,6582,6256,310
2025-04-01T20:00:00-07:00,2025-04-02 03:00:00+00:00,2025-04-01T20:05:00-07:00,2025-04-02 03:05:00+00:00,6515,6228,302
2025-04-01T20:05:00-07:00,2025-04-02 03:05:00+00:00,2025-04-01T20:10:00-07:00,2025-04-02 03:10:00+00:00,6750,6394,367
2025-04-01T20:10:00-07:00,2025-04-02 03:10:00+00:00,2025-04-01T20:15:00-07:00,2025-04-02 03:15:00+00:00,6719,6344,368
2025-04-01T20:15:00-07:00,2025-04-02 03:15:00+00:00,2025-04-01T20:20:00-07:00,2025-04-02 03:20:00+00:00,6611,6229,363
2025-04-01T20:20:00-07:00,2025-04-02 03:20:00+00:00,2025-04-01T20:25:00-07:00,2025-04-02 03:25:00+00:00,6456,6141,310
2025-04-01T20:25:00-07:00,2025-04-02 03:25:00+00:00,2025-04-01T20:30:00-07:00,2025-04-02 03:30:00+00:00,6328,6013,300
2025-04-01T20:30:00-07:00,2025-04-02 03:30:00+00:00,2025-04-01T20:35:00-07:00,2025-04-02 03:35:00+00:00,6177,5856,298
2025-04-01T20:35:00-07:00,2025-04-02 03:35:00+00:00,2025-04-01T20:40:00-07:00,2025-04-02 03:40:00+00:00,5860,5535,299
2025-04-01T20:40:00-07:00,2025-04-02 03:40:00+00:00,2025-04-01T20:45:00-07:00,2025-04-02 03:45:00+00:00,5629,5313,299
2025-04-01T20:45:00-07:00,2025-04-02 03:45:00+00:00,2025-04-01T20:50:00-07:00,2025-04-02 03:50:00+00:00,5489,5193,295
2025-04-01T20:50:00-07:00,2025-04-02 03:50:00+00:00,2025-04-01T20:55:00-07:00,2025-04-02 03:55:00+00:00,5490,5203,284
2025-04-01T20:55:00-07:00,2025-04-02 03:55:00+00:00,2025-04-01T21:00:00-07:00,2025-04-02 04:00:00+00:00,5442,5155,273
2025-04-01T21:00:00-07:00,2025-04-02 04:00:00+00:00,2025-04-01T21:05:00-07:00,2025-04-02 04:05:00+00:00,5227,4984,225
2025-04-01T21:05:00-07:00,2025-04-02 04:05:00+00:00,2025-04-01T21:10:00-07:00,2025-04-02 04:10:00+00:00,5375,5254,162
2025-04-01T21:10:00-07:00,2025-04-02 04:10:00+00:00,2025-04-01T21:15:00-07:00,2025-04-02 04:15:00+00:00,5466,5309,140
2025-04-01T21:15:00-07:00,2025-04-02 04:15:00+00:00,2025-04-01T21:20:00-07:00,2025-04-02 04:20:00+00:00,5231,5085,131
2025-04-01T21:20:00-07:00,2025-04-02 04:20:00+00:00,2025-04-01T21:25:00-07:00,2025-04-02 04:25:00+00:00,5064,4864,185
2025-04-01T21:25:00-07:00,2025-04-02 04:25:00+00:00,2025-04-01T21:30:00-07:00,2025-04-02 04:30:00+00:00,4840,4636,172
2025-04-01T21:30:00-07:00,2025-04-02 04:30:00+00:00,2025-04-01T21:35:00-07:00,2025-04-02 04:35:00+00:00,4529,4387,118
2025-04-01T21:35:00-07:00,2025-04-02 04:35:00+00:00,2025-04-01T21:40:00-07:00,2025-04-02 04:40:00+00:00,4262,4132,107
2025-04-01T21:40:00-07:00,2025-04-02 04:40:00+00:00,2025-04-01T21:45:00-07:00,2025-04-02 04:45:00+00:00,4035,3911,106
2025-04-01T21:45:00-07:00,2025-04-02 04:45:00+00:00,2025-04-01T21:50:00-07:00,2025-04-02 04:50:00+00:00,3882,3772,105
2025-04-01T21:50:00-07:00,2025-04-02 04:50:00+00:00,2025-04-01T21:55:00-07:00,2025-04-02 04:55:00+00:00,3855,3734,111
2025-04-01T21:55:00-07:00,2025-04-02 04:55:00+00:00,2025-04-01T22:00:00-07:00,2025-04-02 05:00:00+00:00,3728,3548,172
2025-04-01T22:00:00-07:00,2025-04-02 05:00:00+00:00,2025-04-01T22:05:00-07:00,2025-04-02 05:05:00+00:00,3508,3292,184
2025-04-01T22:05:00-07:00,2025-04-02 05:05:00+00:00,2025-04-01T22:10:00-07:00,2025-04-02 05:10:00+00:00,3500,3305,214
2025-04-01T22:10:00-07:00,2025-04-02 05:10:00+00:00,2025-04-01T22:15:00-07:00,2025-04-02 05:15:00+00:00,3339,3085,214
2025-04-01T22:15:00-07:00,2025-04-02 05:15:00+00:00,2025-04-01T22:20:00-07:00,2025-04-02 05:20:00+00:00,2923,2684,206
2025-04-01T22:20:00-07:00,2025-04-02 05:20:00+00:00,2025-04-01T22:25:00-07:00,2025-04-02 05:25:00+00:00,2614,2390,200
2025-04-01T22:25:00-07:00,2025-04-02 05:25:00+00:00,2025-04-01T22:30:00-07:00,2025-04-02 05:30:00+00:00,2390,2181,193
2025-04-01T22:30:00-07:00,2025-04-02 05:30:00+00:00,2025-04-01T22:35:00-07:00,2025-04-02 05:35:00+00:00,2144,1943,167
2025-04-01T22:35:00-07:00,2025-04-02 05:35:00+00:00,2025-04-01T22:40:00-07:00,2025-04-02 05:40:00+00:00,1885,1774,104
2025-04-01T22:40:00-07:00,2025-04-02 05:40:00+00:00,2025-04-01T22:45:00-07:00,2025-04-02 05:45:00+00:00,1705,1578,101
2025-04-01T22:45:00-07:00,2025-04-02 05:45:00+00:00,2025-04-01T22:50:00-07:00,2025-04-02 05:50:00+00:00,1487,1371,100
2025-04-01T22:50:00-07:00,2025-04-02 05:50:00+00:00,2025-04-01T22:55:00-07:00,2025-04-02 05:55:00+00:00,1369,1258,100
2025-04-01T22:55:00-07:00,2025-04-02 05:55:00+00:00,2025-04-01T23:00:00-07:00,2025-04-02 06:00:00+00:00,1231,1130,101
2025-04-01T23:00:00-07:00,2025-04-02 06:00:00+00:00,2025-04-01T23:05:00-07:00,2025-04-02 06:05:00+00:00,1426,1310,143
2025-04-01T23:05:00-07:00,2025-04-02 06:05:00+00:00,2025-04-01T23:10:00-07:00,2025-04-02 06:10:00+00:00,1646,1423,240
2025-04-01T23:10:00-07:00,2025-04-02 06:10:00+00:00,2025-04-01T23:15:00-07:00,2025-04-02 06:15:00+00:00,1585,1314,256
2025-04-01T23:15:00-07:00,2025-04-02 06:15:00+00:00,2025-04-01T23:20:00-07:00,2025-04-02 06:20:00+00:00,1382,1114,254
2025-04-01T23:20:00-07:00,2025-04-02 06:20:00+00:00,2025-04-01T23:25:00-07:00,2025-04-02 06:25:00+00:00,1277,1015,255
2025-04-01T23:25:00-07:00,2025-04-02 06:25:00+00:00,2025-04-01T23:30:00-07:00,2025-04-02 06:30:00+00:00,1062,777,254
2025-04-01T23:30:00-07:00,2025-04-02 06:30:00+00:00,2025-04-01T23:35:00-07:00,2025-04-02 06:35:00+00:00,788,518,253
2025-04-01T23:35:00-07:00,2025-04-02 06:35:00+00:00,2025-04-01T23:40:00-07:00,2025-04-02 06:40:00+00:00,671,408,253
2025-04-01T23:40:00-07:00,2025-04-02 06:40:00+00:00,2025-04-01T23:45:00-07:00,2025-04-02 06:45:00+00:00,560,297,252
2025-04-01T23:45:00-07:00,2025-04-02 06:45:00+00:00,2025-04-01T23:50:00-07:00,2025-04-02 06:50:00+00:00,444,185,249
2025-04-01T23:50:00-07:00,2025-04-02 06:50:00+00:00,2025-04-01T23:55:00-07:00,2025-04-02 06:55:00+00:00,272,0,247
2025-04-01T23:55:00-07:00,2025-04-02 06:55:00+00:00,2025-04-02T00:00:00-07:00,2025-04-02 07:00:00+00:00,157,-85,246
2025-04-02T00:00:00-07:00,2025-04-02 07:00:00+00:00,2025-04-02T00:05:00-07:00,2025-04-02 07:05:00+00:00,220,11,245
2025-04-02T00:05:00-07:00,2025-04-02 07:05:00+00:00,2025-04-02T00:10:00-07:00,2025-04-02 07:10:00+00:00,1291,1172,231
2025-04-02T00:10:00-07:00,2025-04-02 07:10:00+00:00,2025-04-02T00:15:00-07:00,2025-04-02 07:15:00+00:00,1863,1678,215
2025-04-02T00:15:00-07:00,2025-04-02 07:15:00+00:00,2025-04-02T00:20:00-07:00,2025-04-02 07:20:00+00:00,2117,1903,215
2025-04-02T00:20:00-07:00,2025-04-02 07:20:00+00:00,2025-04-02T00:25:00-07:00,2025-04-02 07:25:00+00:00,2100,1882,215
2025-04-02T00:25:00-07:00,2025-04-02 07:25:00+00:00,2025-04-02T00:30:00-07:00,2025-04-02 07:30:00+00:00,2008,1777,215
2025-04-02T00:30:00-07:00,2025-04-02 07:30:00+00:00,2025-04-02T00:35:00-07:00,2025-04-02 07:35:00+00:00,1764,1515,214
2025-04-02T00:35:00-07:00,2025-04-02 07:35:00+00:00,2025-04-02T00:40:00-07:00,2025-04-02 07:40:00+00:00,1491,1263,214
2025-04-02T00:40:00-07:00,2025-04-02 07:40:00+00:00,2025-04-02T00:45:00-07:00,2025-04-02 07:45:00+00:00,1373,1146,214
2025-04-02T00:45:00-07:00,2025-04-02 07:45:00+00:00,2025-04-02T00:50:00-07:00,2025-04-02 07:50:00+00:00,1173,941,213
2025-04-02T00:50:00-07:00,2025-04-02 07:50:00+00:00,2025-04-02T00:55:00-07:00,2025-04-02 07:55:00+00:00,958,732,212
2025-04-02T00:55:00-07:00,2025-04-02 07:55:00+00:00,2025-04-02T01:00:00-07:00,2025-04-02 08:00:00+00:00,862,658,195
2025-04-02T01:00:00-07:00,2025-04-02 08:00:00+00:00,2025-04-02T01:05:00-07:00,2025-04-02 08:05:00+00:00,774,618,151
2025-04-02T01:05:00-07:00,2025-04-02 08:05:00+00:00,2025-04-02T01:10:00-07:00,2025-04-02 08:10:00+00:00,932,839,120
2025-04-02T01:10:00-07:00,2025-04-02 08:10:00+00:00,2025-04-02T01:15:00-07:00,2025-04-02 08:15:00+00:00,1083,956,137
2025-04-02T01:15:00-07:00,2025-04-02 08:15:00+00:00,2025-04-02T01:20:00-07:00,2025-04-02 08:20:00+00:00,1182,1015,165
2025-04-02T01:20:00-07:00,2025-04-02 08:20:00+00:00,2025-04-02T01:25:00-07:00,2025-04-02 08:25:00+00:00,1097,911,162
2025-04-02T01:25:00-07:00,2025-04-02 08:25:00+00:00,2025-04-02T01:30:00-07:00,2025-04-02 08:30:00+00:00,749,609,115
2025-04-02T01:30:00-07:00,2025-04-02 08:30:00+00:00,2025-04-02T01:35:00-07:00,2025-04-02 08:35:00+00:00,574,431,124
2025-04-02T01:35:00-07:00,2025-04-02 08:35:00+00:00,2025-04-02T01:40:00-07:00,2025-04-02 08:40:00+00:00,395,303,79
2025-04-02T01:40:00-07:00,2025-04-02 08:40:00+00:00,2025-04-02T01:45:00-07:00,2025-04-02 08:45:00+00:00,338,288,58
2025-04-02T01:45:00-07:00,2025-04-02 08:45:00+00:00,2025-04-02T01:50:00-07:00,2025-04-02 08:50:00+00:00,466,403,76
2025-04-02T01:50:00-07:00,2025-04-02 08:50:00+00:00,2025-04-02T01:55:00-07:00,2025-04-02 08:55:00+00:00,568,494,78
2025-04-02T01:55:00-07:00,2025-04-02 08:55:00+00:00,2025-04-02T02:00:00-07:00,2025-04-02 09:00:00+00:00,602,525,78
2025-04-02T02:00:00-07:00,2025-04-02 09:00:00+00:00,2025-04-02T02:05:00-07:00,2025-04-02 09:05:00+00:00,515,423,69
2025-04-02T02:05:00-07:00,2025-04-02 09:05:00+00:00,2025-04-02T02:10:00-07:00,2025-04-02 09:10:00+00:00,280,195,78
2025-04-02T02:10:00-07:00,2025-04-02 09:10:00+00:00,2025-04-02T02:15:00-07:00,2025-04-02 09:15:00+00:00,227,122,105
2025-04-02T02:15:00-07:00,2025-04-02 09:15:00+00:00,2025-04-02T02:20:00-07:00,2025-04-02 09:20:00+00:00,294,168,134
2025-04-02T02:20:00-07:00,2025-04-02 09:20:00+00:00,2025-04-02T02:25:00-07:00,2025-04-02 09:25:00+00:00,326,168,160
2025-04-02T02:25:00-07:00,2025-04-02 09:25:00+00:00,2025-04-02T02:30:00-07:00,2025-04-02 09:30:00+00:00,340,178,165
2025-04-02T02:30:00-07:00,2025-04-02 09:30:00+00:00,2025-04-02T02:35:00-07:00,2025-04-02 09:35:00+00:00,360,194,165
2025-04-02T02:35:00-07:00,2025-04-02 09:35:00+00:00,2025-04-02T02:40:00-07:00,2025-04-02 09:40:00+00:00,342,177,161
2025-04-02T02:40:00-07:00,2025-04-02 09:40:00+00:00,2025-04-02T02:45:00-07:00,2025-04-02 09:45:00+00:00,217,71,127
2025-04-02T02:45:00-07:00,2025-04-02 09:45:00+00:00,2025-04-02T02:50:00-07:00,2025-04-02 09:50:00+00:00,76,-35,106
2025-04-02T02:50:00-07:00,2025-04-02 09:50:00+00:00,2025-04-02T02:55:00-07:00,2025-04-02 09:55:00+00:00,16,-109,111
2025-04-02T02:55:00-07:00,2025-04-02 09:55:00+00:00,2025-04-02T03:00:00-07:00,2025-04-02 10:00:00+00:00,-56,-171,117
2025-04-02T03:00:00-07:00,2025-04-02 10:00:00+00:00,2025-04-02T03:05:00-07:00,2025-04-02 10:05:00+00:00,52,-87,155
2025-04-02T03:05:00-07:00,2025-04-02 10:05:00+00:00,2025-04-02T03:10:00-07:00,2025-04-02 10:10:00+00:00,196,41,163
2025-04-02T03:10:00-07:00,2025-04-02 10:10:00+00:00,2025-04-02T03:15:00-07:00,2025-04-02 10:15:00+00:00,248,91,163
2025-04-02T03:15:00-07:00,2025-04-02 10:15:00+00:00,2025-04-02T03:20:00-07:00,2025-04-02 10:20:00+00:00,328,168,163
2025-04-02T03:20:00-07:00,2025-04-02 10:20:00+00:00,2025-04-02T03:25:00-07:00,2025-04-02 10:25:00+00:00,281,132,130
2025-04-02T03:25:00-07:00,2025-04-02 10:25:00+00:00,2025-04-02T03:30:00-07:00,2025-04-02 10:30:00+00:00,144,131,22
2025-04-02T03:30:00-07:00,2025-04-02 10:30:00+00:00,2025-04-02T03:35:00-07:00,2025-04-02 10:35:00+00:00,221,139,89
2025-04-02T03:35:00-07:00,2025-04-02 10:35:00+00:00,2025-04-02T03:40:00-07:00,2025-04-02 10:40:00+00:00,285,126,153
2025-04-02T03:40:00-07:00,2025-04-02 10:40:00+00:00,2025-04-02T03:45:00-07:00,2025-04-02 10:45:00+00:00,231,72,163
2025-04-02T03:45:00-07:00,2025-04-02 10:45:00+00:00,2025-04-02T03:50:00-07:00,2025-04-02 10:50:00+00:00,290,135,161
2025-04-02T03:50:00-07:00,2025-04-02 10:50:00+00:00,2025-04-02T03:55:00-07:00,2025-04-02 10:55:00+00:00,392,239,158
2025-04-02T03:55:00-07:00,2025-04-02 10:55:00+00:00,2025-04-02T04:00:00-07:00,2025-04-02 11:00:00+00:00,404,238,160
2025-04-02T04:00:00-07:00,2025-04-02 11:00:00+00:00,2025-04-02T04:05:00-07:00,2025-04-02 11:05:00+00:00,324,213,96
2025-04-02T04:05:00-07:00,2025-04-02 11:05:00+00:00,2025-04-02T04:10:00-07:00,2025-04-02 11:10:00+00:00,287,284,16
2025-04-02T04:10:00-07:00,2025-04-02 11:10:00+00:00,2025-04-02T04:15:00-07:00,2025-04-02 11:15:00+00:00,358,342,15
2025-04-02T04:15:00-07:00,2025-04-02 11:15:00+00:00,2025-04-02T04:20:00-07:00,2025-04-02 11:20:00+00:00,329,306,16
2025-04-02T04:20:00-07:00,2025-04-02 11:20:00+00:00,2025-04-02T04:25:00-07:00,2025-04-02 11:25:00+00:00,133,96,17
2025-04-02T04:25:00-07:00,2025-04-02 11:25:00+00:00,2025-04-02T04:30:00-07:00,2025-04-02 11:30:00+00:00,-21,-52,17
2025-04-02T04:30:00-07:00,2025-04-02 11:30:00+00:00,2025-04-02T04:35:00-07:00,2025-04-02 11:35:00+00:00,-125,-139,17
2025-04-02T04:35:00-07:00,2025-04-02 11:35:00+00:00,2025-04-02T04:40:00-07:00,2025-04-02 11:40:00+00:00,-39,-43,16
2025-04-02T04:40:00-07:00,2025-04-02 11:40:00+00:00,2025-04-02T04:45:00-07:00,2025-04-02 11:45:00+00:00,91,82,16
2025-04-02T04:45:00-07:00,2025-04-02 11:45:00+00:00,2025-04-02T04:50:00-07:00,2025-04-02 11:50:00+00:00,162,144,16
2025-04-02T04:50:00-07:00,2025-04-02 11:50:00+00:00,2025-04-02T04:55:00-07:00,2025-04-02 11:55:00+00:00,127,119,15
2025-04-02T04:55:00-07:00,2025-04-02 11:55:00+00:00,2025-04-02T05:00:00-07:00,2025-04-02 12:00:00+00:00,299,307,16
2025-04-02T05:00:00-07:00,2025-04-02 12:00:00+00:00,2025-04-02T05:05:00-07:00,2025-04-02 12:05:00+00:00,616,620,31
2025-04-02T05:05:00-07:00,2025-04-02 12:05:00+00:00,2025-04-02T05:10:00-07:00,2025-04-02 12:10:00+00:00,1006,881,179
2025-04-02T05:10:00-07:00,2025-04-02 12:10:00+00:00,2025-04-02T05:15:00-07:00,2025-04-02 12:15:00+00:00,1477,1293,205
2025-04-02T05:15:00-07:00,2025-04-02 12:15:00+00:00,2025-04-02T05:20:00-07:00,2025-04-02 12:20:00+00:00,1608,1411,204
2025-04-02T05:20:00-07:00,2025-04-02 12:20:00+00:00,2025-04-02T05:25:00-07:00,2025-04-02 12:25:00+00:00,1664,1460,204
2025-04-02T05:25:00-07:00,2025-04-02 12:25:00+00:00,2025-04-02T05:30:00-07:00,2025-04-02 12:30:00+00:00,1579,1351,212
2025-04-02T05:30:00-07:00,2025-04-02 12:30:00+00:00,2025-04-02T05:35:00-07:00,2025-04-02 12:35:00+00:00,1521,1315,214
2025-04-02T05:35:00-07:00,2025-04-02 12:35:00+00:00,2025-04-02T05:40:00-07:00,2025-04-02 12:40:00+00:00,1627,1425,212
2025-04-02T05:40:00-07:00,2025-04-02 12:40:00+00:00,2025-04-02T05:45:00-07:00,2025-04-02 12:45:00+00:00,1743,1542,211
2025-04-02T05:45:00-07:00,2025-04-02 12:45:00+00:00,2025-04-02T05:50:00-07:00,2025-04-02 12:50:00+00:00,1822,1621,210
2025-04-02T05:50:00-07:00,2025-04-02 12:50:00+00:00,2025-04-02T05:55:00-07:00,2025-04-02 12:55:00+00:00,1877,1672,210
2025-04-02T05:55:00-07:00,2025-04-02 12:55:00+00:00,2025-04-02T06:00:00-07:00,2025-04-02 13:00:00+00:00,2061,1887,210
2025-04-02T06:00:00-07:00,2025-04-02 13:00:00+00:00,2025-04-02T06:05:00-07:00,2025-04-02 13:05:00+00:00,2523,2322,237
2025-04-02T06:05:00-07:00,2025-04-02 13:05:00+00:00,2025-04-02T06:10:00-07:00,2025-04-02 13:10:00+00:00,2677,2389,305
